"","text","favorite_count"
"3370","Bill Gates, pandemic book https://t.co/ZKkDW9RJp2 via @YouTube",0
"3371","Next pandemic or plandemic 😭 https://t.co/TphZuWyAsT",0
"3372","@EnglishSimmer That’s true. I think we’re seeing an explosion of kits b/c I have a feeling that’s what they had been workin on throughout most of the pandemic. And the bigger projects are harder to do when you’re not in-person.",5
"3373","and sold out another tour one year into their career only for it to get postponed because of the pandemic but what happened when they had it rescheduled again this year? it should out AGAIN. you can be mad about mistreatment to a group and that's understandable",0
"3374","@PierrePoilievre @PierrePoilievre, please tell me. What freedoms did we lose during the pandemic? I went through it without losing any, but I sure did have to exercise the responsibilities that come with those freedoms. You never talk about those responsibilities... Why is that?
#cdnpoli",12
"3375","@Hickorykontiki @SandiUrban I don't think that's entirely the problem. @SaskHealth doesn't gain from privatization. But @SaskParty is certainly resolved to limit Healthcare resources. 
PFT seems like a negligent place to limit access during and after a respiratory pandemic.",0
"3376","New Pandemic Proof Dating Offer For Men https://t.co/N0qw9Orp2m",0
"3377","Don’t let yesterday’s abortion news distract you from the fact that we are still in the middle of a raging, deadly PANDEMIC",3
"3378","@pmarca On ""norms"" (or best practices or whatever), pls see some small suggestions on tackling fake news (dated- from a few yrs back) - https://t.co/6jHkxuJAx3",0
"3379","@elizabethcb @SenSchumer When death in massive numbers is taking place what ever the cause, it’s a pandemic",0
"3380","@brandon_rhodes @pycon This was my fear with Pycon this year. The pandemic isn't over. Pretend it is at your peril. Good luck, take care of yourself, and see if you qualify for Paxlovid. It REALLY cuts down the recovery time dramatically if you catch it within 5 days of start of symptoms.",1
"3381","I have such mixed feelings about @BillGates in light of his fight to keep vaccines from being open sourced (How many people could have been saved if we removed money from the equation, Bill?) but I also fear he's correct:
https://t.co/xRK00xSxyD",0
"3382","Even a couple who bought their house with remote work in mind found it wasn’t suited to full-time working from home once the pandemic hit. So they set out to transform it. https://t.co/J5sCZ6ztvG via @WSJ",0
"3383","@Brietannia Considering both a pandemic and abortion are lethal? One can't deny that vaccination has saved countless lives.",0
"3384","@SnekDance Both are good guesses! And yes it's sad that they didn't get the ""full Eurovision experience"" but then again they probably would've never applied for UMK if we didn't have the pandemic so 🤷🏼‍♀️",3
"3385","Bka nkakalimutan mu na nag pandemic. At khit nag pandemic mlakas ang hatak. At isa o ano nb npatunayan ng KDLEX mu. Ay sbgay nga pla meron d ko nlang sasabihin kung ano un basta un na un hahaha https://t.co/s88gkHc6OC",0
"3386","""While higher education institutions have been battling a growing mental health crisis for the past decade, it is clear that the pandemic has exacerbated an already critical issue, and the implications are devastating for students,…https://t.co/qREuyqmwBs https://t.co/be7TxeplQo",0
"3387","The talk is titled ""Navigating a Pandemic While in the Midst of an Epidemic: How Persons who Inject Drugs are Managing the Threat of COVID-19 and Persistent Increases in Drug Overdose Mortality in New York City"".",0
"3388","It’s overwhelming to sit in the chaos we’re living through today—a global pandemic, the climate crisis, the crushing weight of debt + high interest rates, etc. etc…and the possibility the highest court is going to decide what I can and can’t do with my body—but we need to fight.",0
"3389","@pandemic_panpan 何だこれはｰwwwwww黄緑が鮮やかすぎるぅ♬w",1
"3390","The May 2022 issue of T&amp;CTJ is out now – featuring our spotlight: 'Preparing for the Next Pandemic of Disaster', as well as a special SCA Expo post-show review, and much more! https://t.co/dG3OS8e26j #TeaAndCoffeeTradeJournal #DigitalMagazine #tea #coffee #SCAExpo https://t.co/7pJd08DAgH",2
"3391","@jefflarsenio I was pretty casual up until the pandemic hit. The EPL were one of the first leagues back during the pandemic so I really got involved at that point. #COYG",0
"3392","“The Science Behind Mind Control”

“…sometimes the parasite wants access to your brain…certain parasites can heavily manipulate their host’s behavior which acts as an extension of the parasite known as the #extended_phenotype.(Dawkins, 1982)”

#pandemic_psychology #mind_body https://t.co/dpzcGv2QlO https://t.co/gfu2OocZDb",3
"3393","#EVALI #EVALI_investigation #SARSCoV2_timeline 2018 2019 #winter2020 #spring2020 #pandemic_dynamics #transmission_dynamics #atypical_pneumonia #SRI #mystery_illness #vaping_related #drug_related https://t.co/I1GxIfbByz",0
"3394","You gotta admit, it’s funny af when I have a new psy song about the end of the pandemic on repeat when I’m down with the virus and self isolating myself for a week so I don’t pass it on.",0
"3395","Webex has been the worst thing ever adopted by the Utah courts. During the pandemic we had to use it, but now it is just a way to abuse the system. Webex has lowered the normal court demeanor to lows I didn’t think were possible.",3
"3396","@JeanLake20 @KimDonovanK2 @1BESTGRANDMA @B52Malmet I hardly have any friends anymore. It IS nauseating and I can't stand to be around them either. Politics started the process and the pandemic put the nail in the coffin. Divided he made us. Bc that's the way our enemies want it. And to think, he's leading in the polls.",2
"3397","Today I look forward to speaking about ""#Covid19 and #MentalHealth: The Second Pandemic"" at the American Occupational Health Conference 106th annual meeting.

Follow along: @ACOEM @AOHC #AOHC2022 

https://t.co/2Ij5VP9aK7",3
"3398","@City_Kingzz I wrote that during the pandemic 🙌🏽 so it’s been a while",1
"3399","i know a lot of y’all forgot but we’re still in the middle of a pandemic, 5 million bees are dead- food distro centers are randomly catching fire. addiction amongst teens and young adults is rampant &amp; there is a housing and healthcare crisis &amp; scotus is “leaking” … outrageous.",3
"3400","@ScottMonty Is that the classical interpretation of this GIF? 😂

(It’s my favorite GIF, by the way, and has been since even before the pandemic!) https://t.co/BFtTtcP6jX",0
"3401","Are teachers burnt out from the pandemic, fed up with political meddling, and quitting?

Below are monthly quit rates for ""private educational services"" and ""state and local government, education."" The latter hit an all-time high of 1.3% in March. That's up from 0.8% a year ago. https://t.co/l9R6WM6pRv",5
"3402","@palbergstrom @Rocspion Notera att han säger: “WHEN WE STARTED THE PANDEMIC.""

https://t.co/SNiLkiAePE",1
"3403","@fissel_kelly @Lingzi_W @gregkellyusa You are trying to equate a pandemic to reproductive rights. You have failed the intelligence test. Return to studying until you get it right. Thank you for your amusing hot take. Gonna save this one. https://t.co/hYBkXfqyck",1
"3404","In the wake of the pandemic, unpredictable and inconsistent scheduling is hurting part-time workers’ financial and mental well-being (@EBNbenefitnews) https://t.co/aPkpEYxDvx",0
"3405","@Weerd_Science @IslesNationBC @KFCBarstool @KFCradio Forgot career too.  And add the pandemic cherry on top of all that shit.",1
"3406","@nitzka1 @exitinterzone @mrsorokaa What happened between 2019 and 2021?  Perhaps the whole global pandemic thing happened?",0
"3407","a vote for Marcos - Duterte is a disrespect to all frontliners who have worked hard this pandemic. Mababalewala lahat yung pinaghirapan nila because walang concrete plan yung uniteam sa possibility ng another covid surge after the election.",0
"3408","@LegoLas44941816 Average waiting time for my practice (pre pandemic) was about a month.",2
"3409","@CurtisHouck @ComfortablySmug I thought the Democratic Party was the party of the science? At least that was what was told during the covid-19 pandemic. Science here says life begins at conception.",1
"3410","Dr. Shahan Sibtain, Chief Psychiatrist participated in US Congressman Gottheimer roundtable North Jersey doctors, medical professionals, counselors, educators, &amp; parents to address the rise in youth mental health issues.

View:
https://t.co/8jzyRcLaHa

https://t.co/LkFy1Wd547 https://t.co/mUPwS80DX9",0
"3411","First time snowboarding since the pandemic today and my all-time favourite board broke. It’s been emotional 💔 https://t.co/bbuZQzObl7",0
"3412","The COVID-19 pandemic is the largest public health crisis of our lifetime and has taken a toll on everyone. If you feel overwhelmed, you are not alone. Hope4NC has resources and support for NC communities. 

Call or text 1-855-587-3463 💙 
#MentalHealthAwarenessMonth https://t.co/YtclhPYbOu",5
"3413","Check out our feature in NJ Tech Weekly’s highlighting how we continue to grow as an organization. Read to learn about our future plans and we thrived during the pandemic:
#WeAreSHI #Innovation #DigitalTransformation https://t.co/S669nrGBIr",0
"3414","@The_Real_Fly @zerohedge This dude just said “foreign power is damaging china US relationships”, reposting him makes you look like a joke honestly… oh and his famous quote “Living in China during the pandemic is something you should be secretly happy about”",0
"3415","???????????????????????????????????https://t.co/0pDCEUMVnx",0
"3416","@jones_yyc @MarthPaynter And if the pandemic has shown us nothing else, it's that many of those laws that are purportedly in place to protect us are actually quite ineffective. ""Abortion isn't criminalized"" doesn't really mean much when you are a woman in a poor, rural area without community support.",4
"3417","I can see this probably being true, a distraction from the real pandemic the vaccine! https://t.co/xmZpeIt52T",1
"3418","Happy Tuesday! I’m hoping to restock my classroom with basic supplies my kids weren’t required to bring this yr due to the pandemic, all with your help. These supplies should flow into my next school year to help new families. TY!💞#TeacherAppreciationWeek
https://t.co/yi0DKS28SH",1
"3419","@wespprtteachers I appreciate @AnnettePOates the most because during my first year of teaching (during the pandemic of last school year), she got me through it! She naturally helped me survive in every single way. She showed me the way with pure kindness and reassurance. I’ll always be thankful.",0
"3420","@mezzopwr @jke208 Happy Tuesday! I’m hoping to restock my classroom with basic supplies my kids weren’t required to bring this yr due to the pandemic, all with your help. These supplies should flow into my next school year to help new families. TY!💞#TeacherAppreciationWeek
https://t.co/yi0DKS28SH",2
"3421","@Jessicalevi13 It was indeed a pandemic. 😂
With Ankara nose covers everywhere.",1
"3422","@2020Fights why tf yo got his feet out in school during historical pandemic timing ????😭😭😭😭 the FUCK",0
"3423","Big chain restaurants have absolutely trounced independent eateries over the last couple years: https://t.co/4xWzAuN01O",1
"3424","The problem with framing this Supreme Court decision as a direct response to the massive loss of low wage workers as a result of the pandemic is that it invisibilizes the 40+ year strategy the right has embarked on to get to this point.",15
"3425","The goal is vaccine passports through to digital ID and then central bank digital currency. The driver for this is restructuring the financial system - which has been a busted flush since the financial crisis of 2008/09. As always, follow the money. 

https://t.co/99N4i8gtoh",230
"3426","@plantmath1 @qcapital2020 I agree, after buying up pretty much every ‘good’ you can think of during the pandemic, the services and travel rotation feels inevitable and healthy. 

So many dentists about to get hit with busted teeth after 2 years of hiding lol",1
"3427","@JoeBiden ""Look how many jobs I made,  even though there was a pandemic and more people than ever were without jobs,  then the pandemic left and people went back to work""",0
"3428","replacing all the people the killed via pandemic. https://t.co/Gn5YVJwCMP",5
"3429","im kinda sad at the fact they closed it for 2 years because of pandemic https://t.co/v5WrzaPO3Q https://t.co/dhBohfQRVq",0
"3430","Look at my queens go! 😭

Such a FUN fun art to draw, having the privilege to go outside the Arcane and LiS box to mix them all up. These gals just made my pandemic life better ✨ https://t.co/4vQLNwSh7H",50
"3431","@CollinzDenize @DailyMail @MailOnline Because an unwanted fetus is the same as a pandemic virus. 😵‍💫",0
"3432","@iamsrk Been so emotional seeing you Jaan ... so many emotions bursting out ... it was supposed to be a common sight for me till the pandemic, but always felt too precious and dreamy ... but this time, it was something else, the feeling of getting back what is your own is everything 😭❤️ https://t.co/FxJl1Ki8BY",0
"3433","$975,000 awarded to 51 #AAPI organizations for pandemic recovery via a one-year fund established by @asiancaucusma. #PowerOfCulture #mapoli https://t.co/A2eDEjvAp9",3
"3434","@POTUS If only we elected Democrats ever this couldn't have happened and we'd all be free of our student loan scam debt and have a liveable minimum wage and be out of the pandemic and billionaires would finally pay their fair share and...",0
"3435","Two years into the pandemic and #Zoom is still essential for work meetings. Freshen up on Zoom best practices, here: https://t.co/vVYQef9qQw  #remotework #virtualmeetings https://t.co/n8DegwQhEE",0
"3436","@TristanSnell 1 million people dead in the US alone from Covid pandemic but 'freedom' ya know. 
Millions of others will be disabled from infection and it's not over.",0
"3437","@marcorubio Lil' Lyin' Marco knows it's a global inflation and oil shortage. Lil' Lyin' Marco knows it was his party leader Trump who asked the Russians and Saudis to cut production during the pandemic to keep the prices up. All this is Lil' Marco lying.",4
"3438","Masks are for n00bs. A health forum during a pandemic with an airborne virus. 🤡 https://t.co/msWv0btiir",3
"3439","@DanaBax70497826 The Republicans--party of the Dark Ages. Trump damaged this country's attempt to control the pandemic, and his lies about it continue to be circulated by ""his"" people today.",1
"3440","@jodipicoult ""I don’t get to tell you to wear a mask during a pandemic""

But you did anyway.",4
"3441","The pandemic has added to the pressures placed on ‘young’ professionals reaching a crossroads in their career, and the term ‘boomeranger’ is increasingly taking on a new meaning.

Discover more about this future trend from @dsavage_1984 at @HarveyNash👇

https://t.co/TBPMlcrzW6",0
"3442","we are being told the world will no longer be habitable in a few decades, we are still in a global pandemic, poverty continues to sky rocket…but god forbid a woman does not want to have a child in these conditions",5
"3443","@tkcarter82 @DPJHodges It isn't within the law. It needs to be tested by @DurhamPolice Starmer is the one caught late at night with a beer in his hand at a curry party during a highly infectious pandemic which was deadly for public health. He's the one who has to explain himself.",0
"3444","Masks are now no longer required and the pandemic is still going on so you might want to reconsider. https://t.co/DzuJ7s6YvM",0
"3445","@wesstreeting Lorraine Kelly will be gutted after all the work she did with Dr Shillary shamelessly promoting the jab and constant fear mongering throughout the pandemic.",0
"3446","Wow I can’t even get sick days (in a pandemic) &amp; industry jobs giving paid volunteer &amp; mental health days. Paid time to do professional development. Pet insurance. Fertility help. counseling. There’s so many perks to many jobs outside academia. And people wonder why we leave ?",4
"3447","@KC38038690 @marn_1966 No one was forced to get a vaccine.  During the height of the pandemic it was so we could handle the people getting sick. The mandates are now disappearing.  Pregnancy or abortion is not contagious",1
"3448","@KC38038690 @marn_1966 I don't care if it's avoidable or not (but this still applies to cases of rape or incest).  We have many vaccines that are mandatory - and during this pandemic your body your choice spilled out onto everybody else.  Real lives lost - lives that actually existed.",1
"3449","The special seafood stew helps local fishermen and neighbors in need. The Fishermen Feeding Mainers program kicked off during the pandemic to help those struggling with hunger while supporting Maine's fishermen. https://t.co/xFnVwAXbz9",0
"3450","@ntighe Last Man on Earth. I mean it involves a pandemic but it’s so dumb and fun that it’s comforting instead of distressing",0
"3451","""During the #Covid19 pandemic, journalists restored hope and educated, on their own internet and money."" - @AbahoEdward5 
#WorldPressFreedomDay 
#CivicSpaceUG 
https://t.co/w4wckGSouq",1
"3452","In his book “How to Prevent the Next Pandemic”, Bill Gates outlines the steps we need to take to avoid another global outbreak.

#billgates
#howtopreventthenextpandemic
#book https://t.co/CmzdIUePui",3
"3453","@TheIpHawk I'm sure the pandemic didn't help much with the dating scene either.",0
"3454","We’ve lived through a Donald trump, a pandemic, a scientist lighting himself on fire, the worst met gala and Coachella ever, inflation &amp; now roe vs. wade I’m sick of this timeline and does it even all matter the earth is dying and no one is trying to fix it.",4
"3455","@Amy_Siskind I assume this is virtual as it is still unsafe to gather in person because of the raging deadly pandemic. Can you send a Zoom link?",2
"3456","@gruhjs Paramg pineperahan ng govt yung global pandemic 🥹",1
"3457","@gruhjs ANB🥹 PANDEMIC PA RIN NAMAN SA MALLS LANG ATA SILA NAGMMASK PARA DI MASUWAY",1
"3458","I updated this post from last year. I added Forrester’s new post-pandemic B2B buyer journey data.

https://t.co/R8XMlmg2NV",0
"3459","@ryanjadhav My take on trends driving SEA crypto adoption:
1/ Pandemic-fueled unemployment
2/ Play-to-earn opportunities
3/ Historically volatile fiat currencies (eg VN dong) -&gt; hold BTC like digital gold",0
"3460","allowing roe v wade to be turned over, cockteasing us with cancellation of student debt time and time again, lack of meaningful pandemic aid, these are all things that, had biden done anything about, would be things that we could rally under and be proud of",0
"3461","@POTUS I don't think people going back to jobs that were closed down during the pandemic is a big achievement in your part.",0
"3462","Did it before, will do it again even during a damn pandemic. We can do this. https://t.co/qyglytnOAz",0
"3463","#nanopores NCM 2021: Genomic surveillance for future pandemic preparedness https://t.co/hGYeneM6Tc, see more https://t.co/aSBVBTKTPt",0
"3464","New Zealand welcomes back tourists as pandemic rules eased https://t.co/NYzskFESe7 https://t.co/Gjxt74QJUT",0
"3465",".@Marketplace: After a pandemic, a trade war and rising wages in China, many manufacturers have been looking for other options. One increasingly strong option is #Mexico. https://t.co/y2Ms0ukojV",0
"3466","People risked their physical safety in the face of fascist intimidation at voting sites and a deadly pandemic to put Democrats in power, who campaigned on fear of outcomes they’ve failed to prevent. Heads should roll.",1
"3467","Good news! https://t.co/UUr22UTUHn",2
"3468","Conflict and the #COVID19 pandemic have disrupted routine immunization across Central Sahel. 
In Mali, Adama Traoré, a #VaccineHero, goes the distance to ensure that even in remote areas, every child is vaccinated. #LongLifeForAll
Read his story 👇
https://t.co/8UEsvH9PoN",2
"3469","@Starbucks @monieknowsbest So Elon Musk became $265,700,000,000 richer during the pandemic, but we’re being told inflation is skyrocketing because we got a $1,400 check last year? What a joke.",0
"3470","Today being #TeacherAppreciationDay my hero is my oldest daughter, who has been in session, in School this entire Pandemic!!! #myhero ❤️ https://t.co/xX4FAzJKkn",2
"3471","@ApeBiker @Christalball93 I saw an article somewhere due to the pandemic the higher staff agreed to be paid in shares rather than a salary",0
"3472","1 year ago, an idiot paid nearly $3M for an #NFT of @jack's first tweet.

Today, the highest bid for it is $280.

Did the pandemic teach us nothing? People want tangible things and in-person experiences. The #Metaverse is doomed for failure. https://t.co/3ya9HYVClO",4
"3473","Stop calling them pro-lifers. They are anti-abortion. They do not care about life. That's why they don't fund the foster care system or want to renew the child tax credit that was halving child poverty rates during the pandemic and increased population food security",6
"3474","The media is false propaganda that brainwashes. I think those who vaccinated and wore a mask in the pandemic believe in such nonsense. Zombies have been made of people since March 2020. These are slaves. Such people often place the flag of Ukraine on their avatars. Wake up. https://t.co/3zLZqrhguR",0
"3475","Our giant Rummage Sale is back after a 2-year pandemic hiatus. Come Sat. May 7th from 9:00-1:00 to check it out @309WashingtonStWellesleyHills",0
"3476","It seems like the pandemic really did cause many people to reflect on their lives, and ponder how they wanted to spend their time.

In a world that could blow up at any moment, who wants to spend their life toiling for the enrichment of their bosses? 

https://t.co/jxFH64YObQ",12
"3477","I'll be reminding you of this for the next pandemic. https://t.co/W8fxXldtJE",0
"3478","Bill Gates Proposes Global Surveillance Pact With WHO to Spot Pandemic Threats https://t.co/baPjXUIbcL via @epochtimes",0
"3479","@humblesci @BiophysicsFL The failed promises of “pandemic prevention” are far more dangerous to public health than the promises made by Elizabeth Holmes. Promising pandemic prevention undermines the credibility of science and may cause the next pandemic (increased risk of GOF lab leaks).",2
"3480","@BiophysicsFL @AGHuff One correction: ECOHEALTH Alliance and PREDICT have done such an excellent job in predicting and preventing the COVID-19 pandemic, Daszak’s now asking for BILLIONS (not millions) to predict and prevent the next pandemic. Daszak has been accurately compared to Elizabeth Holmes.",12
"3481","@BiophysicsFL There it is! they’re asking for Billions, not millions. Capitalizing on their epic failure to predict or prevent the last pandemic to ask for more money.",1
"3482",".@GovEvers hypocritically vetoed a bill to expand the care advanced practice nurses provide after trusting these same providers in the height of the pandemic. 

Make your voice heard. Tell him how wrong this veto was for patients &amp; providers. 
👇👇👇
https://t.co/sd590i40QN",1
"3483","Sabse jyada jarrori hai ki 150 desh jinki humne madad ki thi pandemic mei unko saath lekar , nayi formation banane ki , naye council banane ki , naye court banane ki , naya trade court banane ki , naya human right court banane ki jiske rule bharat likhega https://t.co/UOm2cs31cb",0
"3484","How DO we “return” to k-12 Ed “post pandemic”? Curious to hear these educators’ and researchers’ thoughts: https://t.co/B3eckBzrC0",0
"3485","@barrysboy1 the real pandemic",1
"3486","So the right suddenly wants the government to take away a female's authority over her own body after protesting the CDC and Fauci's medical advice to save lives during a world-wide pandemic for two years? https://t.co/gfACNkbj6L",11
"3487","One of the more overlooked things in 2020 as the pandemic took hold was a speech that Alito delivered over video to the Federalist Society that leaked because it was on video. https://t.co/CXqhsBX3rM",0
"3488","""there are not signs that major countries are beginning to cut emissions significantly enough to shift the world toward less catastrophic levels of warming.""
Pandemic, war, politics hamper global push for climate action

https://t.co/HbTmz0DpVU",0
"3489","Are you prepared for the next pandemic???

Learn how to strengthen your finances with our free intro course: https://t.co/igUPORfrGP

#areyouprepared #buildwealth #pandemicpreparedness https://t.co/IZN8piTh6d",1
"3490","@sreemoytalukdar Also I remember during then Danish pm was in a politically tight spot due to the culling of Minxes in corona pandemic, India still pulled out all stops for her visit",0
"3491","@ScottPresler @amyklobuchar Some people don’t really understand worldwide pandemic/emergency/not for decades new/novel virus and how we know how to get through it as quickly as possible. But sure…relate these 2 things.",1
"3492","@JesusSpreadsC19 Comparing the mask in a pandemic to abortion is literally their most appalling comparison to date.",2
"3493","Guess the Pandemic is over.. #RoeVWade #RoeVsWade",1
"3494","@ze7ha Yall LGBT folks are a pandemic",0
"3495","@TheBuzzerUK Is this something to do with that pandemic thing from last year?",0
"3496","@RiksRedGuard That and the proof picture they are using features a Labour MP who died 2 years prior to the Pandemic 🤦 ffs!",1
"3497","@zeromediaco Exactly, which no one seemed to think about during the ongoing pandemic. Now we have to choose a mother’s life over an unborn fetus or zygote.",0
"3498","@TristanSnell Because you are not responsible for pandemic but you are responsible for that life in your womb.
Not wearing mask has very less chance of killing a life but abortion always kills an innocent life.",0
"3499","@taradublinrocks I thought the Rep party was about everyone's rights during the pandemic. Now they want to abolish people's rights and privacy? I think we see that they believe only their rights matter to them so calling them selfish pos for not getting vaccinated was the right call.",1
"3500","🌻 Green mayors and local councillors are working towards a more just and sustainable future to citizens in their municipalities and regions.

🇪🇸 We will be with them in Valencia this weekend to discuss how to build resilience in a post-pandemic Europe.

👋 See you soon! https://t.co/56drjX59uL",24
"3501","steep declines in ""upward"" transfers (from 2-year school to 4-year school) this spring, per @NSClearinghouse. possible ""ripple effect of pandemic-related sharp enrollment drops at community colleges""
https://t.co/06M3LFiIdV https://t.co/JeG8bt5E52",7
"3502","@JustaGuyinThai @jbellamar @NYCMayor If someone does or doesn't want an abortion, up to them, doesn't affect anyone else 
If someone doesn't want a vaccine on a global pandemic, fine that's their choice, they just can't go to a bar or on holiday. Simple as that really. 
Action - consequences",0
"3503","“Considering the pandemic that continued to affect all aspects of life, adjusting to the return to in-person learning for the first time since March 2020, and grappling with constant changes both nationally and internationally, this was a tough year to navigate.”",0
"3504","[LIVE] Active Cases - Coronavirus Pandemic : Real Time Counter, World Map, News https://t.co/xL2xhliL6E https://t.co/qnLpdzXIAA",0
"3505","Great news! Our hens are now able to be back out enjoying their free-range lives once again! Like all poultry, they have had to be kept inside for the past few months due to the nationwide bird flu pandemic. https://t.co/1SV3extUwo",0
"3506","These stocks soared during the pandemic, and then crashed. Ten are now expected to double in price.
 https://t.co/tKYJYjc4LH",0
"3507","The emails were uncovered in the course of our legal action over the award of multimillion-pound testing contracts to Abingdon Health during the pandemic, which has reached the High Court this week ⚖️ (3/10)",781
"3508","@WONF4W I like Stu Grayson and what he does in the ring, had the pleasure to meet him before the pandemic and just a great guy as is Evil Uno https://t.co/ALlnPq27fh",1
"3509","Outdoor classes are a great option for safe work outs!  via: https://t.co/wwfCt0Ezpf https://t.co/xy07RaC6Ef",0
"3510","Had an interesting chat with Naf Naf Grill's CEO. He was the fast-growing Middle Eastern chain's 1st franchisee, opened a restaurant in March 2020, everything shut down days later. Now, he's the company's owner &amp; CEO, trying to rebuild the concept. https://t.co/wa7Nd9A0QC",4
"3511","REPUBLICANS ARE GOING TO PROLONG THE PANDEMIC FOREVER AND CONGRESS WILL NEVER PASS YOUR BILLS. THEY ARE GOING TO VETO THEM!!! @POTUS
https://t.co/qPrDjBhRCq 
https://t.co/uohryH16uy
https://t.co/hoqpWwghqp
TRUMP WILL BE PRESIDENT!!! https://t.co/lXd2mQkEoN",0
"3512","Three cheers for student journalism! Al Larriva-Latt loved covering this story about reporters for the East Rock Record, a student publication at East Rock Community and Cultural Studies Magnet School. Get the scoop here! https://t.co/CmvORP5dHl",0
"3513","Pandemic boredom will result in so many long term consequences and this will clearly be one of them. Please remember: when you commit to pet ownership, you should commit for life. ❤️ https://t.co/zSh9ItvAuW",1
"3514","Dunkin, its Foundation, and franchisees continue to serve those who serve with deliveries to hospitals, launch of https://t.co/wut5suMiKv to send a hero an e-gift card, and more Canton, MA (Restaurant News Release) From the start of the pandemic, https://t.co/QEEcgX7VAz https://t.co/eYoIl6oz70",0
"3515","We scrape by through a pandemic that was horribly handled by every deciding party and here we are trying to get through to the other side and our government thinks, ""We need more babies and kids."" Fuck outta here, leave the abortions alone and worry about actual national issues.",2
"3516","""Executive coaching could directly and indirectly contribute to the success of a merger, a relocation or an unanticipated event like a pandemic.” Hear why Peter Nalin, MD, MBA'19 calls coaching a ""priceless"" experience at an upcoming info session on 5/24: https://t.co/2x3GQBJgsk. https://t.co/rOaHluRIuY",0
"3517","Smartphone sales plummet after COVID-19 pandemic ‘frenzy’ https://t.co/09dGIj5EpO",0
"3518","Throughout the pandemic, they've gone above and beyond to uplift our kids and support our families.  
To all teachers in North Carolina's Eleventh District and across the country, I extend my deepest gratitude. Happy #NationalTeacherAppreciationDay!",0
"3519","@rishibagree Previously his investment in this deadly game didn't pay him back well. So, as expected till he gets back his invested money with a hefty sum of profit this pandemic will keep on back more lethal way compared to the previous one. 
The entire team in one frame.... https://t.co/gzIOlDiGCK",27
"3520","@hiddenreylo Oooh- V cool! That’s a good brand- used to get for my cousins when they were teens. I have sooo much unused makeup 💄- not used in pandemic 😷 life, or would get myself.",1
"3521","@lisaabramowicz1 @thedave2006 The devastation this will cause to all of the new/existing home owners who stretched themselves too thin for that new home during the pandemic 😬

Doubt it's 2008 bad, but it'll certainly do some good damage to the lower classes of America",2
"3522","We are Not in the fucking mood after BLM, Russia, Pandemic, Jan 6, Russia again....... SCOTUS illegitimate SCOTUS illegitimate SCOTUS illegitimate SCOTUS illegitimate https://t.co/oJIxSPE9nW",4
"3523","Cases rising; deaths lowest than any time in pandemic. During delta &amp; omicron BA1, cases &amp; severe disease decoupled in highly vax'd regions in US; now with 60%/75% natural immunity in adults/children + 83% 1 dose vax &gt;5, decoupling widespread; immunity
https://t.co/MdTOFlP5J6",37
"3524","This is a TYPICAL ATROCITY MANY WOMEN FACE.... SAD THAT ""MY BODY MY CHOICE"" BECAME THE RALLY CALL DURING THIS PANDEMIC YET WOMEN STILL DO NOT HAVE AUTONOMY OVER OUR OWN BODIES/HEALTHCARE... I'M SO SORRY MY FRIEND.... #WomensRights #WomensRightsAreHumanRights #MyBodyMyChoice https://t.co/CJpdxnaGNl",0
"3525","New Delhi: Eid-ul-Fitr was celebrated across the country Tuesday with people thronging Eidgahs and mosques, and families coming together for feasts after two years when the festivities were eclipsed by the coronavirus pandemic. But, as people elsewhere in the country prepared for https://t.co/LJfOnXoDlr",0
"3526","@DavidIvaz @loisrp All my favourites closed even before the pandemic so thanks for the tip.",1
"3527","I wish this thread did not need to be written. Instead of  accepting continuing illness &amp; death, we, as a society, can do many things to control or stop the pandemic. The mystery is why aren't these things being done? https://t.co/zst2o3JVyT",0
"3528","@GretaVanFleet Can't go anymore! 😭
When I bought the ticket the concert was supposed to happen on a Saturday...
I understand the pandemic issues but I can't go on a Tuesday...I live far away from São Paulo and I have to work! 😭
Anyway...Welcome back to Brazil.
Miss the 2019 concert",0
"3529","@Metallica How I wish I could go...
But can't go anymore! 😭
When I bought the ticket the concert was supposed to happen on a Saturday...
I understand the pandemic issues but I can't go on a Tuesday...I live far away from São Paulo and I have to work! 😭
Anyway...Welcome back to Brazil",0
"3530","After two years of Covid, people have rarely been more polarized. There has hardly been a time with a greater need for bridge-building leadership. What are the key chasms in our post-pandemic polarized world and how can they be addressed by leaders? https://t.co/Azpn4SE3w7",0
"3531","Unless it’s a vaccine, then it can be mandated. You idiots blew up the patient Dr privacy crap you’ve been spewing for years during the pandemic. Too stupid and shortsighted to see it apparently. https://t.co/SpVvc7wHzf",1
"3532","I swear I cannot get work done during designated study times cuz I do not want to look like a crazy person 

Ever since the pandemic I stim in a lot of different ways &amp; I wonder if I would've done better in school beforehand if I were free to stim and use TTS",1
"3533","@francesdonald At least the kids are in school now, during the pandemic it was never ending :). Good luck this summer!",0
"3534","@Alisaisil China is getting crazy about the pandemic, imposing lockdowns on millions and enforcing vaccination.",0
"3535","Is the pandemic worse under President Biden? https://t.co/zdhUEUYeTt 03",0
"3536","@AlexLongclaw @HBloodedHeroine Yeah, I also think I got used to extra prices for delivering over the pandemic because I didn't want to go out. But like back in 2019, I'd go and pick up any orders I made to save that bit of extra money",3
